Food ID,Log Time,User ID
9553,2019-12-13 10:39:52+00:00,10728234
19172,2019-12-13 11:49:05+00:00,10728271
737,2019-12-13 11:49:05+00:00,10728271
17,2019-12-13 11:49:12+00:00,10728271
9355,2019-12-13 11:49:18+00:00,10728271
189,2019-12-13 11:49:18+00:00,10728271
9553,2019-12-13 11:49:28+00:00,10728271
212,2019-12-13 11:49:28+00:00,10728271
10,2019-12-13 11:49:39+00:00,10728271
737,2019-12-16 09:45:45+00:00,10727879
13,2019-12-16 09:47:35+00:00,10728378
13,2019-12-16 10:00:32+00:00,10728379
13,2019-12-16 10:08:59+00:00,10728380
10,2019-12-16 10:09:08+00:00,10728381
13,2019-12-16 10:10:06+00:00,10728381
375,2019-12-16 10:10:06+00:00,10728381
775,2019-12-16 10:10:21+00:00,10728381
10351,2019-12-16 10:10:45+00:00,10728381
664,2019-12-16 10:10:45+00:00,10728381
792,2019-12-16 10:10:55+00:00,10728381
9553,2019-12-16 10:10:55+00:00,10728381
13,2019-12-16 10:14:05+00:00,10728382
13,2019-12-16 10:27:52+00:00,10728383
13,2019-12-16 10:35:01+00:00,10728384
40044,2019-12-16 10:41:04+00:00,10728385
732,2019-12-16 11:25:59+00:00,10728388
10,2019-12-17 05:08:14+00:00,10728336
10,2019-12-17 05:17:21+00:00,10728336
737,2019-12-17 06:12:27+00:00,10728336
10,2019-12-17 07:06:09+00:00,10728076
17,2019-12-17 09:50:21+00:00,10728076
10351,2019-12-17 06:48:49+00:00,10728076
9355,2019-12-17 07:06:04+00:00,10728076
514,2019-12-17 07:06:22+00:00,10728076
737,2019-12-17 08:43:26+00:00,10728234
375,2019-12-17 08:43:36+00:00,10728234
375,2019-12-17 09:47:43+00:00,10728076
375,2019-12-17 09:47:58+00:00,10728076
375,2019-12-17 09:50:13+00:00,10728076
1204,2019-12-17 09:51:09+00:00,10728076
19076,2019-12-17 09:52:49+00:00,10728076
19076,2019-12-17 09:52:49+00:00,10728076
56,2019-12-17 10:08:42+00:00,10728368
10,2019-12-17 10:08:42+00:00,10728368
13,2019-12-17 10:18:10+00:00,10728368
17,2019-12-17 10:09:24+00:00,10728368
514,2019-12-17 10:08:50+00:00,10728368
775,2019-12-17 10:08:50+00:00,10728368
375,2019-12-17 10:18:40+00:00,10728368
11685,2019-12-17 10:18:24+00:00,10728368
563,2019-12-17 10:10:34+00:00,10728368
10310,2019-12-17 10:17:34+00:00,10728368
7435,2019-12-17 10:17:58+00:00,10728368
10310,2019-12-17 10:18:56+00:00,10728368
737,2019-12-17 11:08:23+00:00,10728076
7435,2019-12-17 11:08:50+00:00,10728076
737,2019-12-17 11:22:06+00:00,8639308
10,2019-12-17 11:22:06+00:00,8639308
13,2019-12-17 11:22:06+00:00,8639308
212,2019-12-17 12:52:00+00:00,10728391
3393,2019-12-17 14:26:16+00:00,10728382
737,2019-12-17 14:26:47+00:00,10728382
18658,2019-12-17 14:30:47+00:00,10728382
959,2019-12-17 14:31:46+00:00,10728382
10,2019-12-18 04:26:18+00:00,10728381
13,2019-12-18 04:26:18+00:00,10728381
775,2019-12-18 04:26:30+00:00,10728381
737,2019-12-18 05:36:42+00:00,10728076
1204,2019-12-18 05:45:51+00:00,10728076
7435,2019-12-18 05:35:19+00:00,10728076
19076,2019-12-18 05:35:30+00:00,10728076
375,2019-12-18 05:35:50+00:00,10728076
1204,2019-12-18 05:36:23+00:00,10728076
7435,2019-12-18 05:36:58+00:00,10728076
7435,2019-12-18 05:46:08+00:00,10728076
76,2019-12-18 06:07:20+00:00,10728243
13,2019-12-18 08:19:42+00:00,10728377
26,2019-12-18 08:28:57+00:00,10728392
639,2019-12-18 09:56:28+00:00,10728393
13,2019-12-18 09:57:38+00:00,10728394
26,2019-12-18 10:24:31+00:00,10728395
40044,2019-12-18 11:34:16+00:00,10728396
22,2019-12-19 10:51:55+00:00,10728397
9553,2019-12-20 07:45:32+00:00,10728271
10,2019-12-21 06:41:27+00:00,10728398
10,2019-12-21 12:31:40+00:00,10728399
10,2019-12-23 07:45:55+00:00,10728192
32,2019-12-23 07:46:10+00:00,10728192
29,2019-12-23 07:46:10+00:00,10728192
189,2019-12-23 07:46:19+00:00,10728192
514,2019-12-23 07:46:30+00:00,10728192
17,2019-12-23 07:46:30+00:00,10728192
737,2019-12-23 08:06:15+00:00,9931042
737,2019-12-23 09:40:44+00:00,10728076
10,2019-12-23 09:40:24+00:00,10728076
7435,2019-12-23 09:39:25+00:00,10728076
514,2019-12-23 09:05:56+00:00,10728192
737,2019-12-23 09:05:56+00:00,10728192
7435,2019-12-23 09:42:02+00:00,10728076
7435,2019-12-23 09:52:36+00:00,10728076
13107,2019-12-23 10:51:47+00:00,9931042
1204,2019-12-23 09:44:06+00:00,10728076
10634,2019-12-23 10:51:47+00:00,9931042
188,2019-12-23 09:45:51+00:00,10728076
375,2019-12-23 09:42:40+00:00,10728076
7435,2019-12-23 09:43:38+00:00,10728076
7435,2019-12-23 09:45:03+00:00,10728076
7435,2019-12-23 09:44:38+00:00,10728076
7435,2019-12-23 09:49:08+00:00,10728076
7435,2019-12-23 09:46:49+00:00,10728076
7435,2019-12-23 09:48:16+00:00,10728076
4060,2019-12-23 09:55:32+00:00,10728076
4060,2019-12-23 10:03:11+00:00,10728076
7435,2019-12-23 10:12:30+00:00,10728076
22,2019-12-23 09:52:48+00:00,10728076
7435,2019-12-23 10:03:11+00:00,10728076
375,2019-12-23 10:12:17+00:00,10728076
6541,2019-12-23 10:01:25+00:00,10728076
11685,2019-12-23 10:10:58+00:00,10728076
11685,2019-12-23 10:10:36+00:00,10728076
10360,2019-12-23 10:12:17+00:00,10728076
735,2019-12-23 10:14:09+00:00,10728076
13,2019-12-23 10:51:57+00:00,9931042
732,2019-12-23 11:28:59+00:00,10728400
11685,2019-12-24 09:46:11+00:00,10728076
11685,2019-12-24 09:46:12+00:00,10728076
11685,2019-12-24 09:46:12+00:00,10728076
11685,2019-12-24 09:46:12+00:00,10728076
10,2019-12-24 13:15:52+00:00,10727993
737,2019-12-24 13:15:52+00:00,10727993
13,2019-12-24 13:15:52+00:00,10727993
10,2019-12-24 08:50:12+00:00,10728234
375,2019-12-24 08:50:12+00:00,10728234
737,2019-12-24 09:07:55+00:00,10728271
10,2019-12-24 10:34:10+00:00,10728192
737,2019-12-24 13:53:13+00:00,10728192
775,2019-12-24 09:34:08+00:00,10728192
11685,2019-12-24 09:46:53+00:00,10728076
514,2019-12-24 10:01:38+00:00,10728076
11685,2019-12-24 09:53:08+00:00,10728076
11685,2019-12-24 09:52:59+00:00,10728076
375,2019-12-24 10:01:47+00:00,10728076
514,2019-12-24 10:40:16+00:00,10728192
775,2019-12-24 10:40:27+00:00,10728192
17,2019-12-24 10:34:16+00:00,10728192
10351,2019-12-24 10:20:30+00:00,10728192
9553,2019-12-24 10:47:27+00:00,10728192
514,2019-12-24 10:34:28+00:00,10728192
17,2019-12-24 10:34:30+00:00,10728192
9553,2019-12-24 10:20:54+00:00,10728192
212,2019-12-24 12:14:15+00:00,10728192
9590,2019-12-24 10:40:56+00:00,10728192
737,2019-12-24 13:53:45+00:00,10728192
514,2019-12-24 10:34:21+00:00,10728192
31,2019-12-24 10:40:37+00:00,10728192
32,2019-12-24 10:32:27+00:00,10728192
10,2019-12-24 10:34:13+00:00,10728192
514,2019-12-24 10:34:23+00:00,10728192
13,2019-12-24 13:52:22+00:00,10728192
737,2019-12-24 14:16:03+00:00,10728192
10,2019-12-24 13:51:58+00:00,10728192
10155,2019-12-24 10:48:00+00:00,10728192
188,2019-12-24 10:47:42+00:00,10728192
11165,2019-12-24 10:42:59+00:00,10728192
10351,2019-12-24 10:45:51+00:00,10728192
10351,2019-12-24 10:48:55+00:00,10728192
775,2019-12-24 10:57:52+00:00,10728192
10,2019-12-24 11:02:03+00:00,10728401
10351,2019-12-24 14:15:14+00:00,10728192
10351,2019-12-24 11:04:31+00:00,10728192
10351,2019-12-24 14:15:25+00:00,10728192
10351,2019-12-24 12:11:59+00:00,10728192
10351,2019-12-24 12:13:03+00:00,10728192
10351,2019-12-24 14:15:27+00:00,10728192
10351,2019-12-24 14:15:29+00:00,10728192
10351,2019-12-24 12:16:19+00:00,10728192
22,2019-12-24 12:17:52+00:00,10728192
10351,2019-12-24 12:23:11+00:00,10728192
10351,2019-12-24 14:15:41+00:00,10728192
10351,2019-12-24 14:15:30+00:00,10728192
10351,2019-12-24 14:15:35+00:00,10728192
10351,2019-12-24 13:05:18+00:00,10728192
10351,2019-12-24 14:15:32+00:00,10728192
10351,2019-12-24 14:15:33+00:00,10728192
514,2019-12-24 13:51:58+00:00,10728192
737,2019-12-24 13:51:58+00:00,10728192
10351,2019-12-24 13:54:01+00:00,10728192
10351,2019-12-24 14:15:38+00:00,10728192
10351,2019-12-24 13:56:06+00:00,10728192
188,2019-12-24 13:56:49+00:00,10728192
10351,2019-12-24 14:14:30+00:00,10728192
10351,2019-12-24 14:16:20+00:00,10728192
13,2019-12-24 14:17:37+00:00,10728192
10351,2019-12-24 14:19:41+00:00,10728192
10351,2019-12-24 15:09:54+00:00,10728192
10351,2019-12-24 15:12:13+00:00,10728192
10351,2019-12-24 15:29:26+00:00,10728192
10351,2019-12-24 15:34:05+00:00,10728192
10351,2019-12-24 15:37:46+00:00,10728192
10351,2019-12-24 15:46:42+00:00,10728192
17,2019-12-24 15:50:48+00:00,10728400
31,2019-12-24 15:50:58+00:00,10728400
32,2019-12-24 15:51:48+00:00,10728400
32,2019-12-24 15:51:52+00:00,10728400
13559,2019-12-24 15:51:52+00:00,10728400
10351,2019-12-24 15:54:33+00:00,10728192
10351,2019-12-24 17:54:30+00:00,10728192
737,2019-12-25 04:44:01+00:00,10728311
10,2019-12-25 04:44:01+00:00,10728311
737,2019-12-25 07:07:44+00:00,10728368
514,2019-12-25 07:00:29+00:00,10728368
775,2019-12-25 07:18:11+00:00,10728368
375,2019-12-25 06:57:49+00:00,10728368
952,2019-12-25 07:18:03+00:00,10728368
11685,2019-12-25 07:07:18+00:00,10728368
7435,2019-12-25 07:18:25+00:00,10728368
375,2019-12-25 07:00:46+00:00,10728368
563,2019-12-25 07:14:21+00:00,10728368
19466,2019-12-25 07:18:50+00:00,10728368
10,2019-12-25 08:56:23+00:00,12410329
249,2019-12-25 09:02:17+00:00,10727863
189,2019-12-25 09:10:51+00:00,10728400
13107,2019-12-25 09:11:09+00:00,10728400
737,2019-12-25 10:02:27+00:00,10728271
212,2019-12-25 10:21:20+00:00,12410330
212,2019-12-25 11:45:23+00:00,9931042
22,2019-12-25 11:45:23+00:00,9931042
13107,2019-12-25 11:45:23+00:00,9931042
13,2019-12-25 11:56:29+00:00,10728192
188,2019-12-25 12:07:36+00:00,10728192
737,2019-12-25 12:07:21+00:00,10728192
17,2019-12-25 12:06:34+00:00,10728192
212,2019-12-25 11:56:40+00:00,10728192
9590,2019-12-25 12:07:04+00:00,10728192
737,2019-12-25 12:06:25+00:00,10728192
29,2019-12-25 12:01:15+00:00,10728192
31,2019-12-25 12:43:15+00:00,10728192
130,2019-12-25 12:07:44+00:00,10728192
737,2019-12-25 12:34:40+00:00,10728192
737,2019-12-25 12:00:56+00:00,10728192
775,2019-12-25 12:35:20+00:00,10728192
775,2019-12-25 12:05:00+00:00,10728192
55688,2019-12-25 12:08:06+00:00,10728192
212,2019-12-25 12:08:31+00:00,10728192
188,2019-12-25 12:09:04+00:00,10728192
375,2019-12-25 12:33:34+00:00,10728192
952,2019-12-25 13:30:56+00:00,9931042
10,2019-12-25 13:30:56+00:00,9931042
13107,2019-12-25 13:30:30+00:00,9931042
10351,2019-12-25 12:31:41+00:00,10728192
10351,2019-12-25 12:31:41+00:00,10728192
775,2019-12-25 12:31:41+00:00,10728192
10351,2019-12-25 12:31:41+00:00,10728192
10351,2019-12-25 12:31:41+00:00,10728192
10351,2019-12-25 12:31:42+00:00,10728192
10351,2019-12-25 12:31:42+00:00,10728192
514,2019-12-25 12:31:42+00:00,10728192
737,2019-12-25 12:33:59+00:00,10728192
10351,2019-12-25 12:31:42+00:00,10728192
10351,2019-12-25 12:31:42+00:00,10728192
10351,2019-12-25 12:31:42+00:00,10728192
10351,2019-12-25 12:32:40+00:00,10728192
10351,2019-12-25 12:36:36+00:00,10728192
10351,2019-12-25 12:38:42+00:00,10728192
10351,2019-12-25 12:39:04+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
188,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
13,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:42:05+00:00,10728192
10351,2019-12-25 12:43:43+00:00,10728192
10351,2019-12-25 12:51:48+00:00,10728192
10351,2019-12-25 12:57:18+00:00,10728192
10351,2019-12-25 13:05:50+00:00,10728192
10351,2019-12-25 13:10:50+00:00,10728192
10351,2019-12-25 13:13:13+00:00,10728192
10351,2019-12-25 13:18:00+00:00,10728192
10351,2019-12-25 13:20:30+00:00,10728192
10351,2019-12-25 13:20:49+00:00,10728192
10351,2019-12-25 13:22:42+00:00,10728192
10351,2019-12-25 13:27:06+00:00,10728192
952,2019-12-25 13:48:30+00:00,9931042
10,2019-12-25 13:48:30+00:00,9931042
10634,2019-12-25 13:45:50+00:00,9931042
13107,2019-12-25 13:45:50+00:00,9931042
10351,2019-12-25 13:39:11+00:00,10728192
10351,2019-12-25 13:47:46+00:00,10728192
10351,2019-12-25 13:50:30+00:00,10728192
10351,2019-12-25 13:53:21+00:00,10728192
10351,2019-12-25 13:57:18+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
188,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
13,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 13:59:29+00:00,10728192
10351,2019-12-25 17:06:06+00:00,10728192
10351,2019-12-25 17:06:25+00:00,10728192
10351,2019-12-25 17:06:57+00:00,10728192
10351,2019-12-25 17:08:54+00:00,10728192
10351,2019-12-25 17:08:54+00:00,10728192
10351,2019-12-25 17:17:43+00:00,10728192
10351,2019-12-25 17:20:01+00:00,10728192
10351,2019-12-25 17:29:12+00:00,10728192
10351,2019-12-25 17:31:27+00:00,10728192
13,2019-12-26 04:23:35+00:00,12410331
737,2019-12-26 08:52:51+00:00,9931042
10,2019-12-26 08:52:51+00:00,9931042
13,2019-12-26 04:35:39+00:00,9931042
375,2019-12-26 04:52:39+00:00,12410329
775,2019-12-26 04:52:49+00:00,12410329
732,2019-12-26 04:52:49+00:00,12410329
9355,2019-12-26 04:53:00+00:00,12410329
11685,2019-12-26 04:53:24+00:00,12410329
15488,2019-12-26 04:53:43+00:00,12410329
775,2019-12-26 04:53:56+00:00,12410329
952,2019-12-26 04:53:56+00:00,12410329
32,2019-12-26 04:54:09+00:00,12410329
29,2019-12-26 04:54:09+00:00,12410329
955,2019-12-26 04:55:11+00:00,12410329
9355,2019-12-26 04:55:30+00:00,12410329
13107,2019-12-26 07:16:37+00:00,9931042
737,2019-12-26 08:52:51+00:00,9931042
17,2019-12-26 08:54:09+00:00,9931042
514,2019-12-26 08:54:09+00:00,9931042
737,2019-12-26 08:54:16+00:00,9931042
775,2019-12-26 08:54:16+00:00,9931042
13,2019-12-26 09:18:46+00:00,12410332
7,2019-12-26 09:33:44+00:00,12410332
52,2019-12-26 09:40:21+00:00,12410332
737,2019-12-26 09:40:49+00:00,12410332
32,2019-12-26 09:40:55+00:00,12410332
29,2019-12-26 09:41:15+00:00,12410332
737,2019-12-26 09:41:02+00:00,12410332
514,2019-12-26 09:41:30+00:00,12410332
22,2019-12-26 09:41:23+00:00,12410332
32,2019-12-26 09:41:39+00:00,12410332
22,2019-12-26 09:41:39+00:00,12410332
60,2019-12-26 09:42:13+00:00,12410332
11685,2019-12-26 10:00:41+00:00,10728076
11685,2019-12-26 10:30:12+00:00,10728076
11685,2019-12-26 09:50:11+00:00,10728076
11685,2019-12-26 10:31:14+00:00,10728076
11685,2019-12-26 09:51:25+00:00,10728076
11685,2019-12-26 10:30:19+00:00,10728076
9553,2019-12-26 10:03:56+00:00,8639308
775,2019-12-26 10:03:56+00:00,8639308
11685,2019-12-26 10:30:42+00:00,10728076
11685,2019-12-26 10:31:07+00:00,10728076
11685,2019-12-26 11:55:22+00:00,10728066
11685,2019-12-26 10:44:55+00:00,10728066
11685,2019-12-26 10:45:07+00:00,10728066
11685,2019-12-26 10:45:28+00:00,10728066
737,2019-12-26 11:55:07+00:00,10727886
952,2019-12-26 10:56:09+00:00,10727886
775,2019-12-26 11:06:57+00:00,10727886
10351,2019-12-26 11:06:57+00:00,10727886
737,2019-12-26 11:11:12+00:00,10728343
952,2019-12-26 11:11:12+00:00,10728343
514,2019-12-26 11:11:23+00:00,10728343
10351,2019-12-26 11:11:23+00:00,10728343
189,2019-12-26 11:13:00+00:00,10728343
9553,2019-12-26 11:14:54+00:00,10728343
212,2019-12-26 11:14:54+00:00,10728343
9116,2019-12-26 11:19:42+00:00,10728343
29,2019-12-26 11:19:57+00:00,10728343
13,2019-12-26 11:20:32+00:00,12410333
22,2019-12-26 11:22:06+00:00,10728343
6063,2019-12-26 11:55:46+00:00,10727886
189,2019-12-26 11:48:21+00:00,10727886
375,2019-12-26 11:54:06+00:00,10727886
22,2019-12-26 11:50:07+00:00,10727886
29,2019-12-26 11:55:00+00:00,10727886
737,2019-12-26 12:26:38+00:00,10727993
732,2019-12-26 12:32:24+00:00,10728343
13,2019-12-26 12:53:27+00:00,12410334
737,2019-12-26 12:53:09+00:00,12410334
10,2019-12-26 12:53:09+00:00,12410334
737,2019-12-26 12:53:13+00:00,12410334
514,2019-12-26 12:53:40+00:00,12410334
31,2019-12-26 12:53:18+00:00,12410334
9355,2019-12-26 12:53:18+00:00,12410334
29,2019-12-26 12:53:50+00:00,12410334
31,2019-12-26 12:53:50+00:00,12410334
737,2019-12-26 12:53:55+00:00,12410334
514,2019-12-26 12:53:55+00:00,12410334
31,2019-12-26 12:54:03+00:00,12410334
10,2019-12-26 12:54:03+00:00,12410334
11685,2019-12-27 06:02:12+00:00,10728066
11685,2019-12-27 06:02:02+00:00,10728066
11685,2019-12-27 06:01:48+00:00,10728066
11685,2019-12-27 06:01:53+00:00,10728066
13612,2019-12-27 06:39:09+00:00,10728334
737,2019-12-27 07:10:46+00:00,9931042
29,2019-12-27 07:12:53+00:00,9931042
22,2019-12-27 07:12:41+00:00,9931042
13107,2019-12-27 07:12:41+00:00,9931042
29,2019-12-27 07:19:15+00:00,9931042
29,2019-12-27 07:22:19+00:00,9931042
212,2019-12-27 10:26:16+00:00,12410335
29,2019-12-27 07:33:50+00:00,9931042
13,2019-12-27 08:29:48+00:00,12410332
737,2019-12-27 08:29:52+00:00,12410332
17,2019-12-27 08:29:52+00:00,12410332
775,2019-12-27 08:29:52+00:00,12410332
32,2019-12-27 08:29:56+00:00,12410332
29,2019-12-27 08:29:56+00:00,12410332
31,2019-12-27 08:29:56+00:00,12410332
13,2019-12-27 08:40:29+00:00,12410336
737,2019-12-27 09:52:36+00:00,10728343
952,2019-12-27 08:45:12+00:00,10728343
514,2019-12-27 09:28:14+00:00,10728343
10351,2019-12-27 10:53:15+00:00,10728343
189,2019-12-27 09:28:23+00:00,10728343
29,2019-12-27 08:45:12+00:00,10728343
22,2019-12-27 08:45:12+00:00,10728343
22,2019-12-27 08:45:43+00:00,10728343
9553,2019-12-27 08:49:41+00:00,10728343
212,2019-12-27 08:49:41+00:00,10728343
9553,2019-12-27 08:49:59+00:00,10728343
11625,2019-12-27 10:50:45+00:00,10728343
630,2019-12-27 09:35:05+00:00,10728343
630,2019-12-27 09:34:48+00:00,10728343
22,2019-12-27 10:51:05+00:00,10728343
737,2019-12-27 09:57:10+00:00,10728343
952,2019-12-27 09:57:13+00:00,10728343
10351,2019-12-27 09:56:19+00:00,10728343
10351,2019-12-27 09:58:16+00:00,10728343
10351,2019-12-27 09:58:42+00:00,10728343
76422,2019-12-27 10:26:35+00:00,12410335
29,2019-12-27 10:28:23+00:00,12410335
630,2019-12-27 10:28:54+00:00,12410335
22,2019-12-27 10:29:08+00:00,12410335
11625,2019-12-27 10:29:43+00:00,12410335
9553,2019-12-27 10:30:11+00:00,12410335
737,2019-12-27 10:30:26+00:00,12410335
9553,2019-12-27 10:31:06+00:00,12410335
212,2019-12-27 10:31:39+00:00,12410335
630,2019-12-27 10:32:22+00:00,12410335
17,2019-12-27 10:33:39+00:00,12410335
10351,2019-12-27 10:54:03+00:00,10728343
737,2019-12-27 11:37:49+00:00,10727744
212,2019-12-27 11:37:49+00:00,10727744
22,2019-12-27 11:37:49+00:00,10727744
375,2019-12-27 11:37:49+00:00,10727744
952,2019-12-27 11:37:49+00:00,10727744
10,2019-12-27 11:37:49+00:00,10727744
26,2019-12-27 11:37:49+00:00,10727744
13,2019-12-27 11:37:50+00:00,10727744
495,2019-12-27 11:37:50+00:00,10727744
223,2019-12-27 11:37:50+00:00,10727744
9142,2019-12-27 11:37:53+00:00,10727735
11784,2019-12-27 11:37:53+00:00,10727735
783,2019-12-27 11:37:53+00:00,10727735
3552,2019-12-27 11:37:53+00:00,10727735
13215,2019-12-27 11:37:53+00:00,10727735
737,2019-12-27 11:38:14+00:00,10727744
17,2019-12-27 11:38:14+00:00,10727744
9553,2019-12-27 11:38:14+00:00,10727744
514,2019-12-27 11:38:14+00:00,10727744
212,2019-12-27 11:38:14+00:00,10727744
9590,2019-12-27 11:38:14+00:00,10727744
775,2019-12-27 11:38:14+00:00,10727744
952,2019-12-27 11:38:14+00:00,10727744
732,2019-12-27 11:38:14+00:00,10727744
10351,2019-12-27 11:38:14+00:00,10727744
212,2019-12-27 11:38:17+00:00,10727735
375,2019-12-27 11:38:17+00:00,10727735
737,2019-12-27 11:38:17+00:00,10727735
10,2019-12-27 11:38:17+00:00,10727735
13,2019-12-27 11:38:17+00:00,10727735
22,2019-12-27 11:38:17+00:00,10727735
495,2019-12-27 11:38:17+00:00,10727735
32,2019-12-27 11:38:22+00:00,10727744
22,2019-12-27 11:38:22+00:00,10727744
9355,2019-12-27 11:38:22+00:00,10727744
29,2019-12-27 11:38:22+00:00,10727744
514,2019-12-27 11:38:28+00:00,10727735
737,2019-12-27 11:38:28+00:00,10727735
737,2019-12-27 11:38:29+00:00,10727744
17,2019-12-27 11:38:29+00:00,10727744
9553,2019-12-27 11:38:29+00:00,10727744
212,2019-12-27 11:38:29+00:00,10727744
775,2019-12-27 11:38:29+00:00,10727744
952,2019-12-27 11:38:29+00:00,10727744
10351,2019-12-27 11:38:29+00:00,10727744
32,2019-12-27 11:38:33+00:00,10727735
29,2019-12-27 11:38:33+00:00,10727735
514,2019-12-27 11:38:37+00:00,10727735
32,2019-12-27 11:38:39+00:00,10727744
22,2019-12-27 11:38:39+00:00,10727744
249,2019-12-27 11:38:39+00:00,10727744
10,2019-12-27 11:38:39+00:00,10727744
9355,2019-12-27 11:38:39+00:00,10727744
955,2019-12-27 11:38:40+00:00,10727744
9116,2019-12-27 11:38:40+00:00,10727744
189,2019-12-27 11:38:40+00:00,10727744
29,2019-12-27 11:38:40+00:00,10727744
31,2019-12-27 11:38:40+00:00,10727744
383,2019-12-27 11:38:40+00:00,10727744
189,2019-12-27 11:38:41+00:00,10727735
10,2019-12-27 11:38:53+00:00,10727735
737,2019-12-27 11:38:53+00:00,10727735
737,2019-12-27 11:38:54+00:00,10727744
212,2019-12-27 11:38:54+00:00,10727744
22,2019-12-27 11:38:54+00:00,10727744
375,2019-12-27 11:38:54+00:00,10727744
952,2019-12-27 11:38:54+00:00,10727744
10,2019-12-27 11:38:54+00:00,10727744
26,2019-12-27 11:38:54+00:00,10727744
13,2019-12-27 11:38:54+00:00,10727744
495,2019-12-27 11:38:54+00:00,10727744
223,2019-12-27 11:38:54+00:00,10727744
514,2019-12-27 11:38:56+00:00,10727735
737,2019-12-27 11:38:56+00:00,10727735
31,2019-12-27 11:39:00+00:00,10727735
29,2019-12-27 11:39:00+00:00,10727735
212,2019-12-27 11:39:06+00:00,10727735
10351,2019-12-27 11:39:06+00:00,10727735
775,2019-12-27 11:39:06+00:00,10727735
9553,2019-12-27 11:39:06+00:00,10727735
737,2019-12-27 11:39:07+00:00,10727744
17,2019-12-27 11:39:07+00:00,10727744
9553,2019-12-27 11:39:07+00:00,10727744
514,2019-12-27 11:39:07+00:00,10727744
212,2019-12-27 11:39:07+00:00,10727744
9590,2019-12-27 11:39:07+00:00,10727744
775,2019-12-27 11:39:07+00:00,10727744
952,2019-12-27 11:39:07+00:00,10727744
732,2019-12-27 11:39:07+00:00,10727744
10351,2019-12-27 11:39:07+00:00,10727744
32,2019-12-27 11:39:10+00:00,10727735
31,2019-12-27 11:39:10+00:00,10727735
29,2019-12-27 11:39:10+00:00,10727735
10,2019-12-27 11:39:18+00:00,10727735
737,2019-12-27 11:39:18+00:00,10727735
13,2019-12-27 11:39:18+00:00,10727735
32,2019-12-27 11:39:19+00:00,10727744
22,2019-12-27 11:39:19+00:00,10727744
249,2019-12-27 11:39:19+00:00,10727744
9355,2019-12-27 11:39:19+00:00,10727744
955,2019-12-27 11:39:19+00:00,10727744
9116,2019-12-27 11:39:19+00:00,10727744
29,2019-12-27 11:39:19+00:00,10727744
189,2019-12-27 11:39:19+00:00,10727744
30,2019-12-27 11:39:19+00:00,10727744
31,2019-12-27 11:39:19+00:00,10727744
383,2019-12-27 11:39:19+00:00,10727744
514,2019-12-27 11:39:23+00:00,10727735
737,2019-12-27 11:39:23+00:00,10727735
32,2019-12-27 11:39:28+00:00,10727735
737,2019-12-27 11:39:29+00:00,10727744
17,2019-12-27 11:39:29+00:00,10727744
9553,2019-12-27 11:39:29+00:00,10727744
514,2019-12-27 11:39:29+00:00,10727744
212,2019-12-27 11:39:29+00:00,10727744
9590,2019-12-27 11:39:29+00:00,10727744
775,2019-12-27 11:39:29+00:00,10727744
952,2019-12-27 11:39:29+00:00,10727744
732,2019-12-27 11:39:29+00:00,10727744
10351,2019-12-27 11:39:29+00:00,10727744
17,2019-12-27 11:39:32+00:00,10727735
737,2019-12-27 11:39:32+00:00,10727735
514,2019-12-27 11:39:32+00:00,10727735
212,2019-12-27 11:39:37+00:00,10727735
10351,2019-12-27 11:39:37+00:00,10727735
775,2019-12-27 11:39:37+00:00,10727735
32,2019-12-27 11:39:59+00:00,10727744
22,2019-12-27 11:39:59+00:00,10727744
249,2019-12-27 11:39:59+00:00,10727744
10,2019-12-27 11:39:59+00:00,10727744
9355,2019-12-27 11:39:59+00:00,10727744
955,2019-12-27 11:39:59+00:00,10727744
9116,2019-12-27 11:39:59+00:00,10727744
29,2019-12-27 11:39:59+00:00,10727744
